,1,10,2,3,4,5,6,7,8,9
7.0,12360,11568,10903,12098,11287,11562,12275,10339,12129,11568
18.0,12936,12831,11518,12810,11602,12683,12676,11062,12694,12831
29.0,13562,13443,12058,13429,12178,13353,13290,11576,13305,13443
