,11,13,14,15,17,18,20,3,5,7,9
8.0,5827,6495,6556,6556,6248,6556,6089,6543,6241,6615,6203
19.0,6082,6566,6570,6570,6494,6570,6328,6551,6487,6655,6461
29.0,6343,6838,6842,6842,6758,6842,6589,6821,6751,6929,6727
