,1,11,13,20,22,24,4,6,7
11.0,5845,5725,5723,5781,5310,5801,5687,4670,5725
20.0,5695,5570,5568,5976,5520,5704,5894,4858,5570
30.0,5921,5793,5789,6230,5739,5932,5760,5091,5793
