,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,5524665,5524665,4608390,5371356,4528762,5977536,4584030,4425840,4697565,5524665,6940540,4117825,4347390,4424820,5435285,5495160,4246905,4440800
18.0,5751540,4515828,4672512,5620050,5378400,6226081,4665210,4647456,4772200,5780235,7111177,4236825,4547232,4612032,5697430,5768289,4702785,4705227
30.0,5535000,4650648,4825272,5445900,5315760,6317280,4763114,4818424,4825272,4835688,6368421,4390066,4813716,4632244,4808661,5583600,4897665,4772398
