,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層1,8.0,低層,1,6083726,9374,649,368,3,NMOS
20.0/F中層1,20.0,中層,1,6436133,9917,649,415,4,NMOS
33.0/F高層1,33.0,高層,1,6881347,10603,649,323,4,NMOS
8.0/F低層2,8.0,低層,2,6136944,9456,649,346,4,NMOS
20.0/F中層2,20.0,中層,2,6494543,10007,649,321,3,NMOS
33.0/F高層2,33.0,高層,2,6841758,10542,649,323,4,NMOS
8.0/F低層3,8.0,低層,3,6162255,9495,649,336,4,NMOS
20.0/F中層3,20.0,中層,3,6502980,10020,649,319,4,NMOS
33.0/F高層3,33.0,高層,3,6480265,9985,649,321,3,NMOS
8.0/F低層4,8.0,低層,4,6153169,9481,649,377,4,NMOS
20.0/F中層4,20.0,中層,4,6499735,10015,649,351,4,NMOS
33.0/F高層4,33.0,高層,4,6775560,10440,649,319,4,NMOS
8.0/F低層5,8.0,低層,5,6254413,9637,649,360,4,NMOS
20.0/F中層5,20.0,中層,5,6600330,10170,649,374,4,NMOS
33.0/F高層5,33.0,高層,5,6871612,10588,649,364,3,NMOS
8.0/F低層6,8.0,低層,6,6162255,9495,649,336,4,NMOS
20.0/F中層6,20.0,中層,6,6502980,10020,649,319,4,NMOS
33.0/F高層6,33.0,高層,6,6589297,10153,649,321,3,NMOS
8.0/F低層7,8.0,低層,7,6168745,9505,649,379,4,NMOS
20.0/F中層7,20.0,中層,7,6511417,10033,649,371,4,NMOS
33.0/F高層7,33.0,高層,7,6867069,10581,649,335,4,NMOS
8.0/F低層8,8.0,低層,8,6162255,9495,649,336,4,NMOS
20.0/F中層8,20.0,中層,8,6502980,10020,649,319,4,NMOS
33.0/F高層8,33.0,高層,8,6836566,10534,649,350,5,NMOS
