,A,B,C,D,E,F,G,H,J,K
7.0,9130,9067,9159,9061,10675,10789,9068,8920,10445,10890
18.0,10371,10414,10398,10418,11182,11234,10624,10290,11288,11597
29.0,10880,10921,10905,10928,11765,11628,10922,10967,11938,11867
