,A,B,C,D,E,F,G,H,J,K
7.0,11164,11163,11164,11156,11166,10856,11164,11164,11093,11123
18.0,11801,11800,11801,11792,11781,11507,11801,11801,11715,11746
29.0,12411,12410,12411,12400,12378,12099,12411,12411,12323,12352
