,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,11549018,11713,986,358,4,NMOS
16.0/F中層A,16.0,中層,A,11974970,12145,986,324,3,NMOS
26.0/F高層A,26.0,高層,A,12229358,12403,986,349,3,NMOS
6.0/F低層AB,6.0,低層,AB,24480939,13503,1813,165,4,NMOS
16.0/F中層AB,16.0,中層,AB,25623129,14133,1813,205,4,NMOS
26.0/F高層AB,26.0,高層,AB,26729059,14743,1813,231,4,NMOS
6.0/F低層B,6.0,低層,B,9995122,12086,827,318,4,NMOS
16.0/F中層B,16.0,中層,B,10559963,12769,827,354,4,NMOS
26.0/F高層B,26.0,高層,B,10626123,12849,827,381,4,NMOS
6.0/F低層C,6.0,低層,C,9950325,12061,825,345,3,NMOS
16.0/F中層C,16.0,中層,C,10333125,12525,825,377,4,NMOS
26.0/F高層C,26.0,高層,C,10484100,12708,825,380,4,NMOS
6.0/F低層D,6.0,低層,D,9893002,11977,826,371,4,NMOS
16.0/F中層D,16.0,中層,D,10075548,12198,826,383,3,NMOS
26.0/F高層D,26.0,高層,D,10786734,13059,826,333,3,NMOS
6.0/F低層E,6.0,低層,E,10391255,12565,827,364,3,NMOS
16.0/F中層E,16.0,中層,E,10563271,12773,827,329,3,NMOS
26.0/F高層E,26.0,高層,E,10790696,13048,827,351,3,NMOS
6.0/F低層EF,6.0,低層,EF,24480939,13503,1813,165,4,NMOS
16.0/F中層EF,16.0,中層,EF,25623129,14133,1813,205,4,NMOS
26.0/F高層EF,26.0,高層,EF,26729059,14743,1813,231,4,NMOS
6.0/F低層F,6.0,低層,F,12648408,12828,986,363,3,NMOS
16.0/F中層F,16.0,中層,F,12445292,12622,986,331,3,NMOS
26.0/F高層F,26.0,高層,F,12999424,13184,986,353,3,NMOS
