,A,B,C,D,E,F,G,H,J,K
4.0,4354518,3924831,4411815,4311536,3234224,3573340,4344441,4336500,3201176,3276626
10.0,4490037,4015254,4551882,4450064,3339819,3687821,4479780,4472200,3270388,3383691
17.0,4203477,4122225,4701996,4162352,3038550,3359227,4133454,4125870,3353152,3079102
