,1,2,3,4,5,6,7,8
8.0,6534781,6534781,5217792,5268992,6308929,6534781,4566528,5217792
20.0,6244678,6244678,4889600,5389824,6297896,6244678,4867584,4876288
33.0,6611363,6611363,5171200,4895232,6658740,6611363,5122048,5159936
