,A,B,C,D,E,F,G,H,J,K
7.0,5404960,5358597,5422128,5282563,4600925,5221876,5368256,5280640,5034490,4693590
18.0,6139632,6154674,6155616,6073694,4819442,5437256,6289408,6091680,5440816,4998307
29.0,6440960,6454311,6455760,6371024,5070715,5627952,6465824,6492464,5754116,5114677
