,11,12,17,2,21,26,27,32,35,38,43,5,51,9
6.0,3733253,3513732,3745320,3744966,3702192,3599472,3745320,3755589,3673458,3702890,3751052,3805855,3660360,3702192
11.0,3921713,3701145,3898248,3890106,3901820,3820014,3898248,3911243,3887628,3889256,3906706,3892360,3898248,3901820
17.0,3989419,3961150,4007634,3998784,3961150,3933294,4007634,4008614,3996306,3952774,4004426,4005145,4007634,3961150
