,A,B,C,D,E,F,G,H,J,K
7.0,6055568,6044748,5982752,5961758,4705658,5024888,6055568,6055568,5094740,4819011
18.0,6394192,6382800,6344464,6295234,5007358,5344328,6394192,6394192,5382494,5049165
28.0,6693152,6681255,6642832,6589649,5232340,5581972,6693152,6693152,5649040,5271561
