,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,14688000,14688,1000,336,4,NMOS
32.0/F中層A,32.0,中層,A,15726258,15742,999,328,4,NMOS
60.0/F高層A,60.0,高層,A,17655327,17673,999,354,4,NMOS
15.0/F低層B,15.0,低層,B,11809714,15478,763,373,4,NMOS
32.0/F中層B,32.0,中層,B,12205711,15997,763,372,4,NMOS
60.0/F高層B,60.0,高層,B,13086976,17152,763,374,4,NMOS
15.0/F低層C,15.0,低層,C,11466364,15028,763,351,3,NMOS
32.0/F中層C,32.0,中層,C,12297271,16117,763,376,3,NMOS
60.0/F高層C,60.0,高層,C,11286296,14792,763,392,4,NMOS
15.0/F低層D,15.0,低層,D,13809180,14945,924,353,4,NMOS
32.0/F中層D,32.0,中層,D,14624764,15862,922,336,4,NMOS
60.0/F高層D,60.0,高層,D,15682298,17009,922,358,4,NMOS
15.0/F低層E,15.0,低層,E,8111055,14205,571,397,3,NMOS
32.0/F中層E,32.0,中層,E,8638920,15156,570,351,3,NMOS
60.0/F高層E,60.0,高層,E,8238210,14453,570,378,4,NMOS
15.0/F低層F,15.0,低層,F,8230206,14541,566,383,3,NMOS
32.0/F中層F,32.0,中層,F,8221716,14526,566,323,3,NMOS
60.0/F高層F,60.0,高層,F,8488302,14997,566,386,4,NMOS
15.0/F低層G,15.0,低層,G,8180398,14453,566,386,4,NMOS
32.0/F中層G,32.0,中層,G,7833440,13840,566,352,3,NMOS
60.0/F高層G,60.0,高層,G,8366046,14781,566,377,3,NMOS
15.0/F低層H,15.0,低層,H,10086570,14430,699,405,4,NMOS
32.0/F中層H,32.0,中層,H,9867429,14157,697,384,3,NMOS
60.0/F高層H,60.0,高層,H,10541428,15124,697,403,4,NMOS
