,1,10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9
7.0,545,435,432,545,545,647,427,435,435,543,427,432,435,545,545,647,427
18.0,543,428,432,540,540,647,425,432,432,543,425,432,432,543,545,647,427
30.0,540,428,428,540,540,642,422,428,428,540,422,428,428,540,540,647,422
