,A,B,C,D,E,F,G
9.0,9530570,10481625,6764940,7149170,7301544,9699844,9416455
20.0,9538440,10673894,7315587,7608370,7665888,10058125,9399141
31.0,10049203,11140591,7419132,7961954,7994700,10513811,10377382
