,A,B,C,D,E,F,G
14.0,9809415,11807385,11644600,9428800,6768960,6902528,6781740
24.0,10214362,12212082,12085172,9801308,7011782,7221128,6897600
34.0,10495599,12776430,12260673,10028031,7126980,7299480,7199849
