,1,10,3,4,5,6,7,8,9
7.0,10677,10973,11603,11238,11238,11071,10510,11071,11238
19.0,11398,11571,12319,11861,11861,11685,11150,11685,11861
30.0,12068,12135,12972,12433,12433,12249,11685,12249,12433
