,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,8652,8632,8632,8719,8808,8781,8781,8652,8980,8733,8661,8877,8781,8986,8652,8700
19.0,9180,9163,9162,9220,9360,9247,9249,9180,9312,9228,9311,9383,9247,9547,9180,9152
31.0,9635,9617,9617,9684,9861,9727,9727,9635,9743,9639,9586,9754,9727,10025,9635,9603
