,A,B,C,D,E,F,G,H,J,K
4.0,5478072,3645992,5477979,5489024,4054417,3565197,5423016,5413840,3579664,5420760
10.0,5006442,3745392,5602089,5625184,4149668,3662434,4951398,4942430,3677432,5067933
16.0,5161662,3841810,5725017,5756016,4242764,4798143,5105058,5095830,4151752,5223750
