,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,11497746,11661,986
16.0/F中層A,16.0,中層,A,11953278,12123,986
26.0/F高層A,26.0,高層,A,12231330,12405,986
6.0/F低層AB,6.0,低層,AB,24370346,13442,1813
16.0/F中層AB,16.0,中層,AB,25572365,14105,1813
26.0/F高層AB,26.0,高層,AB,26736311,14747,1813
6.0/F低層B,6.0,低層,B,10040607,12141,827
16.0/F中層B,16.0,中層,B,10510343,12709,827
26.0/F高層B,26.0,高層,B,10691456,12928,827
6.0/F低層C,6.0,低層,C,9939600,12048,825
16.0/F中層C,16.0,中層,C,10395000,12600,825
26.0/F高層C,26.0,高層,C,10256400,12432,825
6.0/F低層D,6.0,低層,D,9907044,11994,826
16.0/F中層D,16.0,中層,D,10069766,12191,826
26.0/F高層D,26.0,高層,D,10791690,13065,826
6.0/F低層E,6.0,低層,E,10665819,12897,827
16.0/F中層E,16.0,中層,E,10797312,13056,827
26.0/F高層E,26.0,高層,E,10447491,12633,827
6.0/F低層EF,6.0,低層,EF,24370346,13442,1813
16.0/F中層EF,16.0,中層,EF,25572365,14105,1813
26.0/F高層EF,26.0,高層,EF,26736311,14747,1813
6.0/F低層F,6.0,低層,F,12616856,12796,986
16.0/F中層F,16.0,中層,F,12422614,12599,986
26.0/F高層F,26.0,高層,F,13005340,13190,986
