,A,B,C,D,E,F,G,H
9.0,7058288,5427930,5632673,9275616,9364432,5638325,5472002,6653312
22.0,7843656,5889249,5843374,9769314,9513504,5851002,5791878,6989376
34.0,7627520,6120459,6029810,10249530,9825816,6197029,6003739,7161184
