,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,9545184,12576,759,133,2,NMOS
16.0/F中層A,16.0,中層,A,8667021,11419,759,220,3,NMOS
26.0/F高層A,26.0,高層,A,9144432,12048,759,218,3,NMOS
6.0/F低層B,6.0,低層,B,10422624,11504,906,328,3,NMOS
16.0/F中層B,16.0,中層,B,10880154,12009,906,343,3,NMOS
26.0/F高層B,26.0,高層,B,11637570,12845,906,421,3,NMOS
6.0/F低層C,6.0,低層,C,11163732,12322,906,372,4,NMOS
16.0/F中層C,16.0,中層,C,11652066,12861,906,379,4,NMOS
26.0/F高層C,26.0,高層,C,12103254,13359,906,375,4,NMOS
6.0/F低層D,6.0,低層,D,8185056,10784,759,235,3,NMOS
16.0/F中層D,16.0,中層,D,8610855,11345,759,255,3,NMOS
26.0/F高層D,26.0,高層,D,9082194,11966,759,248,3,NMOS
