,1,2,3,4,5,6,7,8
8.0,13243,14428,15352,13000,13030,15347,15289,12775
18.0,13827,14984,15279,13473,13593,15767,15670,13326
27.0,14322,15131,15732,13652,14062,15631,15879,13952
