,A,B,C,D,E,F,G,H,J,K
6.0,5988696,5809307,5731260,5871460,4690573,4670094,5265645,5097004,5196224,4751064
14.0,6208426,6024292,5943660,6088635,4859956,4839120,5455765,5295928,5389472,4922805
22.0,6413106,6223374,6138950,6290340,5026322,5004714,5641035,5477912,5575400,5091487
