,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,10137,10137,10594,9892,10606,9168,10538,10245,10799,10137,10645,9689,9994,10172,9973,10120,9763,10400
18.0,10651,10551,10816,10350,9960,9623,11055,10758,11150,10645,10991,9969,10526,10676,10454,10623,10811,10917
30.0,10250,10866,11274,10085,9844,9840,11287,11258,11274,11272,9843,10403,11247,10823,11209,10340,11259,11309
