,1,11,13,20,22,24,4,6,7
11.0,2226945,2536175,2552458,2826909,2352330,2210181,2780943,2068810,2536175
20.0,2169795,2467510,2483328,2922264,2445360,2173224,2882166,2152094,2467510
30.0,2255901,2566299,2599261,3046470,2542377,2260092,2816640,2255313,2566299
