,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,10672446,13047,818
17.0/F中層A,17.0,中層,A,11312940,13830,818
25.0/F高層A,25.0,高層,A,11658136,14252,818
8.0/F低層B,8.0,低層,B,10249420,12860,797
17.0/F中層B,17.0,中層,B,10697334,13422,797
25.0/F高層B,25.0,高層,B,11060766,13878,797
8.0/F低層C,8.0,低層,C,8372865,12783,655
17.0/F中層C,17.0,中層,C,8663685,13227,655
25.0/F高層C,25.0,高層,C,9416935,14377,655
8.0/F低層D,8.0,低層,D,6697405,13585,493
17.0/F中層D,17.0,中層,D,7301330,14810,493
25.0/F高層D,25.0,高層,D,7284075,14775,493
8.0/F低層E,8.0,低層,E,9987726,12579,794
17.0/F中層E,17.0,中層,E,10410928,13112,794
25.0/F高層E,25.0,高層,E,10774580,13570,794
8.0/F低層F,8.0,低層,F,9900605,12485,793
17.0/F中層F,17.0,中層,F,10176569,12833,793
25.0/F高層F,25.0,高層,F,10454119,13183,793
8.0/F低層G,8.0,低層,G,10255896,12852,798
17.0/F中層G,17.0,中層,G,10700382,13409,798
25.0/F高層G,25.0,高層,G,11064270,13865,798
8.0/F低層H,8.0,低層,H,10559562,12909,818
17.0/F中層H,17.0,中層,H,11019278,13471,818
25.0/F高層H,25.0,高層,H,11393922,13929,818
