,subjFloor,floorLv,unitNo,price,npsf,nfa
1.0/F低層H17-A,1.0,低層,H17-A,8904201,18209,489
2.0/F中層H17-A,2.0,中層,H17-A,9023028,18452,489
3.0/F高層H17-A,3.0,高層,H17-A,9059214,18526,489
1.0/F低層H17-B,1.0,低層,H17-B,6107186,22289,274
2.0/F中層H17-B,2.0,中層,H17-B,6126914,22361,274
3.0/F高層H17-B,3.0,高層,H17-B,6173494,22531,274
1.0/F低層H18-A,1.0,低層,H18-A,8558230,18209,470
2.0/F中層H18-A,2.0,中層,H18-A,8673380,18454,470
3.0/F高層H18-A,3.0,高層,H18-A,8703460,18518,470
1.0/F低層H18-B,1.0,低層,H18-B,5707260,21060,271
2.0/F中層H18-B,2.0,中層,H18-B,5741406,21186,271
3.0/F高層H18-B,3.0,高層,H18-B,5767964,21284,271
