,1,10,2,3,4,5,6,7,8,9
7.0,9848,10923,9613,10750,9642,10650,9613,9528,10657,9524
18.0,10034,11717,9975,11474,10012,11457,9975,10008,11388,9907
28.0,10175,11999,10490,12055,10434,12009,10490,10365,11984,10248
