,A,B,C,D,E,F,G,H,J,K
6.0,11047,11033,9511,11040,11024,10811,10761,10763,10756,10855
15.0,11534,11520,9867,11526,11230,11280,11231,11233,11225,10974
23.0,11979,11963,10163,11971,11671,11706,11658,11660,11652,11754
