,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
10.0/F低層A,10.0,低層,A,21606670,27110,797,375,3,KKAI
20.0/F中層A,20.0,中層,A,22968743,28819,797,390,3,KKAI
30.0/F高層A,30.0,高層,A,24770760,31080,797,385,3,KKAI
10.0/F低層B,10.0,低層,B,17065402,24449,698,373,3,KKAI
20.0/F中層B,20.0,中層,B,18462798,26451,698,377,3,KKAI
30.0/F高層B,30.0,高層,B,19628458,28121,698,388,3,KKAI
10.0/F低層C,10.0,低層,C,7400568,25172,294,373,3,KKAI
20.0/F中層C,20.0,中層,C,7432320,25280,294,372,3,KKAI
30.0/F高層C,30.0,高層,C,7987098,27167,294,335,3,KKAI
10.0/F低層D,10.0,低層,D,12074670,24845,486,374,3,KKAI
20.0/F中層D,20.0,中層,D,11871522,24427,486,373,3,KKAI
30.0/F高層D,30.0,高層,D,13212882,27187,486,383,3,KKAI
10.0/F低層E,10.0,低層,E,8052480,22368,360,366,3,KKAI
20.0/F中層E,20.0,中層,E,8525880,23683,360,367,3,KKAI
30.0/F高層E,30.0,高層,E,8697960,24161,360,368,3,KKAI
10.0/F低層F,10.0,低層,F,18020176,23963,752,385,3,KKAI
20.0/F中層F,20.0,中層,F,18594704,24727,752,396,3,KKAI
30.0/F高層F,30.0,高層,F,19821216,26358,752,381,3,KKAI
