,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,14672568,22164,662
2.0/F中層A,2.0,中層,A,14672568,22164,662
4.0/F高層A,4.0,高層,A,45092800,28183,1600
2.0/F低層B,2.0,低層,B,15108338,22961,658
2.0/F中層B,2.0,中層,B,15108338,22961,658
4.0/F高層B,4.0,高層,B,41131638,28211,1458
2.0/F低層C,2.0,低層,C,15574920,24260,642
2.0/F中層C,2.0,中層,C,15574920,24260,642
4.0/F高層C,4.0,高層,C,35268750,25650,1375
2.0/F低層D,2.0,低層,D,14584760,21965,664
2.0/F中層D,2.0,中層,D,14584760,21965,664
4.0/F高層D,4.0,高層,D,40813872,27282,1496
2.0/F低層E,2.0,低層,E,14847162,21802,681
2.0/F中層E,2.0,中層,E,14847162,21802,681
4.0/F高層E,4.0,高層,E,15122967,22207,681
2.0/F低層F,2.0,低層,F,17236923,22891,753
2.0/F中層F,2.0,中層,F,17236923,22891,753
4.0/F高層F,4.0,高層,F,17297916,22972,753
