,A,B,C,D,E,F,G,H
14.0,6101670,6278610,7257259,8951316,8632668,7470515,6523140,5929620
32.0,5887399,6395549,7848957,9823671,9197034,7607733,6682631,6537762
52.0,6541634,6867017,17342385,9998703,10278642,17271480,6817614,6927602
