,1,10,11,12,2,3,4,5,6,7,8,9
5.0,6492,6694,6330,6435,6776,6490,6718,6633,6992,6961,6640,6452
13.0,6719,6974,6743,6714,7071,6975,7015,7206,7269,7253,6910,6675
21.0,6952,7171,7058,6860,7286,7288,7309,7388,7434,7557,7185,6924
