,A,B,C,D,E,F,G,H
7.0,21699,25098,21442,23306,20440,21699,20040,26335
20.0,24603,27742,23654,21586,22262,26360,21590,28927
32.0,26355,30075,24527,22806,23740,25872,22177,25110
