,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,2528256,6584,384
10.0/F中層1,10.0,中層,1,2596224,6761,384
19.0/F高層1,19.0,高層,1,2671104,6956,384
4.0/F低層2,4.0,低層,2,2445696,6369,384
10.0/F中層2,10.0,中層,2,2572416,6699,384
19.0/F高層2,19.0,高層,2,2692224,7011,384
4.0/F低層3,4.0,低層,3,2626944,6841,384
10.0/F中層3,10.0,中層,3,2702592,7038,384
19.0/F高層3,19.0,高層,3,2802048,7297,384
4.0/F低層4,4.0,低層,4,2616300,6885,380
10.0/F中層4,10.0,中層,4,2689260,7077,380
19.0/F高層4,19.0,高層,4,2717380,7151,380
4.0/F低層5,4.0,低層,5,3185373,6763,471
10.0/F中層5,10.0,中層,5,3313485,7035,471
19.0/F高層5,19.0,高層,5,3458082,7342,471
4.0/F低層6,4.0,低層,6,3138120,6822,460
10.0/F中層6,10.0,中層,6,3228280,7018,460
19.0/F高層6,19.0,高層,6,3363520,7312,460
4.0/F低層7,4.0,低層,7,2901984,6364,456
10.0/F中層7,10.0,中層,7,3047448,6683,456
19.0/F高層7,19.0,高層,7,3176496,6966,456
