,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,24106680,23868,1010
22.0/F中層A,22.0,中層,A,30415140,30114,1010
32.0/F高層A,32.0,高層,A,32692690,32369,1010
10.0/F低層B,10.0,低層,B,22402252,26606,842
22.0/F中層B,22.0,中層,B,24952470,29670,841
32.0/F高層B,32.0,高層,B,26447768,31448,841
10.0/F低層C,10.0,低層,C,6877002,21558,319
22.0/F中層C,22.0,中層,C,7059184,23221,304
32.0/F高層C,32.0,高層,C,7778496,24384,319
10.0/F低層D,10.0,低層,D,6195582,20247,306
22.0/F中層D,22.0,中層,D,7130718,23303,306
32.0/F高層D,32.0,高層,D,7460892,24382,306
10.0/F低層E,10.0,低層,E,10745895,20705,519
22.0/F中層E,22.0,中層,E,10578258,20382,519
32.0/F高層E,32.0,高層,E,11108157,21403,519
10.0/F低層F,10.0,低層,F,23502915,27171,865
22.0/F中層F,22.0,中層,F,23662040,27514,860
32.0/F高層F,32.0,高層,F,25445680,29588,860
10.0/F低層G,10.0,低層,G,10971312,20779,528
22.0/F中層G,22.0,中層,G,12349599,23613,523
32.0/F高層G,32.0,高層,G,11397216,21792,523
