,A,B,C,D,E,F,G,H,J,K
7.0,7405230,7078866,7421312,5278382,4901108,7405230,7121352,7182736,5835574,5448864
18.0,7836069,7435050,6348016,5591682,5701642,7836069,7527588,7640944,6166708,5769584
29.0,7467285,7933824,6665920,5895342,5521448,8275182,7970490,8292736,5922334,5510898
