,A,B,C,D,E,F,G,H,J,K
7.0,12530,12163,12536,10951,11614,12530,12236,12133,12107,12912
18.0,13259,12775,10723,11601,13511,13259,12934,12907,12794,13672
29.0,12635,13632,11260,12231,13084,14002,13695,14008,12287,13059
