,A,B,C,D,E,F,G,H,J,K
9.0,10222,10516,9660,11291,11750,10109,10120,9735,11281,11617
23.0,10819,11311,10208,11349,12461,10347,10305,10504,11407,11755
38.0,11233,12099,10922,12715,12625,13055,12289,11380,12456,13009
