,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,23175801,18981,1221
22.0/F中層A,22.0,中層,A,24351624,19944,1221
33.0/F高層A,33.0,高層,A,25808277,21137,1221
10.0/F低層B,10.0,低層,B,19105688,18424,1037
22.0/F中層B,22.0,中層,B,19905215,19195,1037
33.0/F高層B,33.0,高層,B,21243982,20486,1037
10.0/F低層C,10.0,低層,C,12259580,16567,740
22.0/F中層C,22.0,中層,C,12784240,17276,740
33.0/F高層C,33.0,高層,C,13547920,18308,740
10.0/F低層D,10.0,低層,D,8051070,16070,501
22.0/F中層D,22.0,中層,D,8301069,16569,501
33.0/F高層D,33.0,高層,D,8669304,17304,501
10.0/F低層E,10.0,低層,E,12235860,16380,747
22.0/F中層E,22.0,中層,E,12759507,17081,747
33.0/F高層E,33.0,高層,E,13410144,17952,747
