,A,B,C,D,E,F,G,H,J,K
7.0,7069970,7066233,7054864,5306576,5171138,6976160,7075068,7055456,6035480,5144847
20.0,7320720,6755830,7391120,5641020,5776693,7187970,7423756,6777808,6352500,5839188
32.0,7442850,6974938,7941088,5788640,6122786,7534890,6758775,7550960,5594556,6230105
