,1,2,3,4,5,6,7,8
6.0,6156780,7069328,5213642,4887684,6162808,7069328,4667670,4810680
17.0,6580384,7039224,5457550,5034240,6491608,7039224,4932410,4924530
28.0,6800132,7446480,5518744,5189904,6243912,7446480,5200622,5172930
