,A,B,C,D,E,F,G,H
8.0,14968,15359,15359,15099,13035,14840,11463,11647
20.0,15927,16339,16339,16080,15435,15673,12206,15117
32.0,15555,12950,17339,15365,15464,13757,12950,15628
