,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,13142466,17046,771
18.0/F中層A,18.0,中層,A,14665191,19021,771
28.0/F高層A,28.0,高層,A,15672888,20328,771
8.0/F低層B,8.0,低層,B,13390728,17368,771
18.0/F中層B,18.0,中層,B,14427723,18713,771
28.0/F高層B,28.0,高層,B,15409977,19987,771
8.0/F低層C,8.0,低層,C,8844132,18273,484
18.0/F中層C,18.0,中層,C,9621920,19880,484
28.0/F高層C,28.0,高層,C,10242892,21163,484
8.0/F低層D,8.0,低層,D,9022311,17937,503
18.0/F中層D,18.0,中層,D,9624905,19135,503
28.0/F高層D,28.0,高層,D,10225990,20330,503
8.0/F低層E,8.0,低層,E,8844615,17445,507
18.0/F中層E,18.0,中層,E,9438819,18617,507
28.0/F高層E,28.0,高層,E,10030488,19784,507
8.0/F低層F,8.0,低層,F,8498270,16795,506
18.0/F中層F,18.0,中層,F,9080676,17946,506
28.0/F高層F,28.0,高層,F,9655998,19083,506
8.0/F低層G,8.0,低層,G,8512280,16856,505
18.0/F中層G,18.0,中層,G,9888405,19581,505
28.0/F高層G,28.0,高層,G,9800535,19407,505
8.0/F低層H,8.0,低層,H,8762760,17352,505
18.0/F中層H,18.0,中層,H,9087980,17996,505
28.0/F高層H,28.0,高層,H,9675800,19160,505
8.0/F低層J,8.0,低層,J,8845430,18238,485
18.0/F中層J,18.0,中層,J,9635495,19867,485
28.0/F高層J,28.0,高層,J,9919220,20452,485
