,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,4465395,15345,291
8.0/F中層A,8.0,中層,A,4623117,15887,291
13.0/F高層A,13.0,高層,A,4102800,17095,240
3.0/F低層B,3.0,低層,B,3722334,16114,231
8.0/F中層B,8.0,中層,B,3852849,16679,231
13.0/F高層B,13.0,高層,B,3979668,17228,231
3.0/F低層C,3.0,低層,C,3283525,16175,203
8.0/F中層C,8.0,中層,C,3382386,16662,203
13.0/F高層C,13.0,高層,C,3516366,17322,203
3.0/F低層D,3.0,低層,D,3940632,16488,239
8.0/F中層D,8.0,中層,D,4070170,17030,239
13.0/F高層D,13.0,高層,D,4195884,17556,239
