,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層10,2.0,低層,10,,,
4.0/F中層10,4.0,中層,10,,,
7.0/F高層10,7.0,高層,10,,,
2.0/F低層11,2.0,低層,11,,,
4.0/F中層11,4.0,中層,11,,,
7.0/F高層11,7.0,高層,11,,,
2.0/F低層12,2.0,低層,12,,,
4.0/F中層12,4.0,中層,12,,,
7.0/F高層12,7.0,高層,12,,,
2.0/F低層13,2.0,低層,13,,,
4.0/F中層13,4.0,中層,13,,,
7.0/F高層13,7.0,高層,13,,,
2.0/F低層15,2.0,低層,15,,,
4.0/F中層15,4.0,中層,15,,,
7.0/F高層15,7.0,高層,15,,,
2.0/F低層16,2.0,低層,16,,,
4.0/F中層16,4.0,中層,16,,,
7.0/F高層16,7.0,高層,16,,,
2.0/F低層17,2.0,低層,17,,,
4.0/F中層17,4.0,中層,17,,,
7.0/F高層17,7.0,高層,17,,,
2.0/F低層18,2.0,低層,18,,,
4.0/F中層18,4.0,中層,18,,,
7.0/F高層18,7.0,高層,18,,,
2.0/F低層2,2.0,低層,2,,,
4.0/F中層2,4.0,中層,2,,,
7.0/F高層2,7.0,高層,2,,,
2.0/F低層5,2.0,低層,5,,,
4.0/F中層5,4.0,中層,5,,,
7.0/F高層5,7.0,高層,5,,,
2.0/F低層6,2.0,低層,6,,,
4.0/F中層6,4.0,中層,6,,,
7.0/F高層6,7.0,高層,6,,,
2.0/F低層7,2.0,低層,7,,,
4.0/F中層7,4.0,中層,7,,,
7.0/F高層7,7.0,高層,7,,,
2.0/F低層8,2.0,低層,8,,,
4.0/F中層8,4.0,中層,8,,,
7.0/F高層8,7.0,高層,8,,,
2.0/F低層9,2.0,低層,9,,,
4.0/F中層9,4.0,中層,9,,,
7.0/F高層9,7.0,高層,9,,,
