,10,11,12,13,14,3,4,6,7,9
7.0,2609487,2614986,2613717,2604632,2740841,2620320,2615409,2620320,2738626,2887185
15.0,2747385,2752884,2723274,2766176,2886145,2758968,2776572,2758968,2883044,2484960
22.0,2891628,2896704,2871747,2914152,3044739,2911608,2905587,2911608,3037651,3205245
