,A,B,C,D,E,F,G,H
3.0,4361368,4291284,4298486,4397929,4326463,4308782,4288910,4823918
7.0,4721838,4359980,4370506,4502635,4393497,4419638,4589945,4902392
11.0,4840187,4415934,4385741,4607064,4455822,4532282,4815645,4968106
