,A,B,C,D,E,F,G,H
4.0,13993,14123,13862,13862,13946,13816,13727,13816
7.0,14270,14116,13699,13677,14173,14265,13976,14066
10.0,14223,14187,13961,13850,14423,14374,14045,14109
