,1,12,13,14,15,2,3,4,5,6,7,8,9
3.0,637,531,535,429,429,597,597,531,531,429,429,637,637
8.0,637,531,531,429,429,597,597,531,531,429,429,637,637
12.0,637,531,531,429,429,597,597,531,531,429,429,637,637
