,A,B,C,D,E,F,G,H
2.0,7765674,3915476,7443968,4222660,4295496,4556580,5077800,5421727
5.0,7917336,3998312,7594048,4306640,3526002,4647210,5178550,5529392
8.0,8068515,4070056,7739648,4389320,4464507,4736130,5278000,5635645
