,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
2.0,5203683,4891104,4764036,4694895,4833640,5339588,5180552,5180552,4891104,4764036,4649245,4833640,5540264,5540264,4726294,5203683
4.0,5270697,4954176,4825502,4755070,4895555,5407681,5515076,5247274,4954176,4825502,4709005,4895555,5611512,5611512,4776107,5270697
7.0,5370759,5048352,4916859,4845540,4988641,5509592,5346900,5346900,5048352,4916859,4789100,4988641,5718384,5718384,4850141,5370759
