,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,5378434,8647,622
8.0/F中層A,8.0,中層,A,5525226,8883,622
11.0/F高層A,11.0,高層,A,5635320,9060,622
4.0/F低層C,4.0,低層,C,7772146,9398,827
8.0/F中層C,8.0,中層,C,7982204,9652,827
11.0/F高層C,11.0,高層,C,8140161,9843,827
4.0/F低層D,4.0,低層,D,6862962,9066,757
8.0/F中層D,8.0,中層,D,7047670,9310,757
11.0/F高層D,11.0,高層,D,7186201,9493,757
4.0/F低層E,4.0,低層,E,5500116,10827,508
8.0/F中層E,8.0,中層,E,5636260,11095,508
11.0/F高層E,11.0,高層,E,5742940,11305,508
4.0/F低層G,4.0,低層,G,4963079,8513,583
8.0/F中層G,8.0,中層,G,5100084,8748,583
11.0/F高層G,11.0,高層,G,5202692,8924,583
4.0/F低層H,4.0,低層,H,5331162,8571,622
8.0/F中層H,8.0,中層,H,5477332,8806,622
11.0/F高層H,11.0,高層,H,4451730,8290,537
