,A,B,C,D,E,F,G,H
5.0,10199,9708,9840,9842,9834,10330,9663,9789
8.0,10481,9903,10032,10035,10274,10513,9857,9981
10.0,10630,10032,10161,10164,10156,10635,9986,10109
