,A,B,C,D,E,F,G,H
11.0,5935272,6060108,5159497,5466685,5591937,5470486,5583655,5558630
17.0,5624360,6158576,5893720,5536062,6158576,5763832,5759985,5632550
23.0,5838495,5879592,5802811,6024648,5879592,5982136,5943630,5891270
