,11,13,14,16,19,2,3,6,8
14.0,3992660,3004476,2682732,3691168,4374084,2988296,3065976,2988296,3041536
18.0,4092144,3097344,2750592,3546920,4478760,3063624,3143240,3063624,3118272
21.0,4170348,3138328,2799602,3609658,4558268,3117980,3198993,3117980,3174080
