,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層whole floor,2.0,低層,whole floor,5961480,7896,755
4.0/F中層whole floor,4.0,中層,whole floor,6045285,8007,755
6.0/F高層whole floor,6.0,高層,whole floor,6129845,8119,755
