,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,4501671,14857,303
7.0/F中層A,7.0,中層,A,4622568,15256,303
11.0/F高層A,11.0,高層,A,4735284,15628,303
3.0/F低層B,3.0,低層,B,4122432,15156,272
7.0/F中層B,7.0,中層,B,4232864,15562,272
11.0/F高層B,11.0,高層,B,4342480,15965,272
3.0/F低層C,3.0,低層,C,4122432,15156,272
7.0/F中層C,7.0,中層,C,4232864,15562,272
11.0/F高層C,11.0,高層,C,4342480,15965,272
3.0/F低層D,3.0,低層,D,4743530,14870,319
7.0/F中層D,7.0,中層,D,4871449,15271,319
11.0/F高層D,11.0,高層,D,4944500,15500,319
3.0/F低層E,3.0,低層,E,4670952,14971,312
7.0/F中層E,7.0,中層,E,4889313,15327,319
11.0/F高層E,11.0,高層,E,4964278,15562,319
3.0/F低層F,3.0,低層,F,4122432,15156,272
7.0/F中層F,7.0,中層,F,4232864,15562,272
11.0/F高層F,11.0,高層,F,4342480,15965,272
3.0/F低層G,3.0,低層,G,4139024,15217,272
7.0/F中層G,7.0,中層,G,4249728,15624,272
11.0/F高層G,11.0,高層,G,4360704,16032,272
3.0/F低層H,3.0,低層,H,4483200,14944,300
7.0/F中層H,7.0,中層,H,4638930,15310,303
11.0/F高層H,11.0,高層,H,4705893,15531,303
