,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層12,7.0,低層,12,2669518,6026,443
13.0/F中層12,13.0,中層,12,2775838,6266,443
20.0/F高層12,20.0,高層,12,2899878,6546,443
7.0/F低層16,7.0,低層,16,2250750,6002,375
13.0/F中層16,13.0,中層,16,2340375,6241,375
20.0/F高層16,20.0,高層,16,2444625,6519,375
7.0/F低層2,7.0,低層,2,2264272,6022,376
13.0/F中層2,13.0,中層,2,2357896,6271,376
20.0/F高層2,20.0,高層,2,2468816,6566,376
7.0/F低層5,7.0,低層,5,2301915,5979,385
13.0/F中層5,13.0,中層,5,2393545,6217,385
20.0/F高層5,20.0,高層,5,2500190,6494,385
7.0/F低層7,7.0,低層,7,3298272,6063,544
13.0/F中層7,13.0,中層,7,3429376,6304,544
20.0/F高層7,20.0,高層,7,3582240,6585,544
7.0/F低層9,7.0,低層,9,2250750,6002,375
13.0/F中層9,13.0,中層,9,2340375,6241,375
20.0/F高層9,20.0,高層,9,2444625,6519,375
