,1,2,3,4,5,6,7,8
3.0,11520,11243,11321,11362,11362,11362,11362,11362
6.0,11812,11467,11549,11590,11590,11590,11590,11590
10.0,12028,11734,11824,11862,11862,11862,11862,11862
