,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層1,3.0,低層,1,7060950,9945,710,228,4,KCSW
6.0/F中層1,6.0,中層,1,7585640,10684,710,228,4,KCSW
10.0/F高層1,10.0,高層,1,7789410,10971,710,222,4,KCSW
3.0/F低層10,3.0,低層,10,4325805,8739,495,285,4,KCSW
6.0/F中層10,6.0,中層,10,4725765,9547,495,360,5,KCSW
10.0/F高層10,10.0,高層,10,4852485,9803,495,354,5,KCSW
3.0/F低層10B,3.0,低層,10B,1995181,8947,223,223,2,KCSW
6.0/F中層10B,6.0,中層,10B,2008784,9008,223,182,2,KCSW
10.0/F高層10B,10.0,高層,10B,2052715,9205,223,180,2,KCSW
3.0/F低層11,3.0,低層,11,4545320,8741,520,322,4,KCSW
6.0/F中層11,6.0,中層,11,4918680,9459,520,336,4,KCSW
10.0/F高層11,10.0,高層,11,5051800,9715,520,333,4,KCSW
3.0/F低層12,3.0,低層,12,3571510,8711,410,301,4,KCSW
6.0/F中層12,6.0,中層,12,3978640,9704,410,317,4,KCSW
10.0/F高層12,10.0,高層,12,4084830,9963,410,313,4,KCSW
3.0/F低層13,3.0,低層,13,3748740,8718,430,297,4,KCSW
6.0/F中層13,6.0,中層,13,4107360,9552,430,310,4,KCSW
10.0/F高層13,10.0,高層,13,4218300,9810,430,308,4,KCSW
3.0/F低層14,3.0,低層,14,3504816,8784,399,329,4,KCSW
6.0/F中層14,6.0,中層,14,3823617,9583,399,343,4,KCSW
10.0/F高層14,10.0,高層,14,3926160,9840,399,340,4,KCSW
3.0/F低層14A,3.0,低層,14A,1451189,8903,163,185,2,KCSW
6.0/F中層14A,6.0,中層,14A,1476780,9060,163,187,2,KCSW
10.0/F高層14A,10.0,高層,14A,1511010,9270,163,189,2,KCSW
3.0/F低層15,3.0,低層,15,3498432,8768,399,304,4,KCSW
6.0/F中層15,6.0,中層,15,3862719,9681,399,323,4,KCSW
10.0/F高層15,10.0,高層,15,3966060,9940,399,319,4,KCSW
3.0/F低層16,3.0,低層,16,3837240,8721,440,295,4,KCSW
6.0/F中層16,6.0,中層,16,4202440,9551,440,307,4,KCSW
10.0/F高層16,10.0,高層,16,4315960,9809,440,305,4,KCSW
3.0/F低層17,3.0,低層,17,4459440,8744,510,282,4,KCSW
6.0/F中層17,6.0,中層,17,4869480,9548,510,356,5,KCSW
10.0/F高層17,10.0,高層,17,5000040,9804,510,350,5,KCSW
3.0/F低層2,3.0,低層,2,4192320,8734,480,287,4,KCSW
6.0/F中層2,6.0,中層,2,4582560,9547,480,300,4,KCSW
10.0/F高層2,10.0,高層,2,4799520,9999,480,386,4,KCSW
3.0/F低層3,3.0,低層,3,4192320,8734,480,287,4,KCSW
6.0/F中層3,6.0,中層,3,4582560,9547,480,300,4,KCSW
10.0/F高層3,10.0,高層,3,4704960,9802,480,358,5,KCSW
3.0/F低層5,3.0,低層,5,3449535,8733,395,381,4,KCSW
6.0/F中層5,6.0,中層,5,3736305,9459,395,388,4,KCSW
10.0/F高層5,10.0,高層,5,3839005,9719,395,380,4,KCSW
3.0/F低層6,3.0,低層,6,3455065,8747,395,328,4,KCSW
6.0/F中層6,6.0,中層,6,3778570,9566,395,333,4,KCSW
10.0/F高層6,10.0,高層,6,3882060,9828,395,327,4,KCSW
3.0/F低層6B,3.0,低層,6B,1649460,8916,185,143,2,KCSW
6.0/F中層6B,6.0,中層,6B,1677580,9068,185,143,2,KCSW
10.0/F高層6B,10.0,高層,6B,1714950,9270,185,143,2,KCSW
3.0/F低層7,3.0,低層,7,3467705,8779,395,305,4,KCSW
6.0/F中層7,6.0,中層,7,3829525,9695,395,326,4,KCSW
10.0/F高層7,10.0,高層,7,3931830,9954,395,322,4,KCSW
3.0/F低層7A,3.0,低層,7A,1219308,8772,139,78,1,KCSW
6.0/F中層7A,6.0,中層,7A,1244189,8951,139,81,1,KCSW
10.0/F高層7A,10.0,高層,7A,1277410,9190,139,85,1,KCSW
3.0/F低層8,3.0,低層,8,3424650,8670,395,323,3,KCSW
6.0/F中層8,6.0,中層,8,3523795,8921,395,358,3,KCSW
10.0/F高層8,10.0,高層,8,3839005,9719,395,387,3,KCSW
3.0/F低層9,3.0,低層,9,3755660,9508,395,362,4,KCSW
6.0/F中層9,6.0,中層,9,3832290,9702,395,370,4,KCSW
10.0/F高層9,10.0,高層,9,3934595,9961,395,368,4,KCSW
