,subjFloor,floorLv,unitNo,price,npsf,nfa
11.0/F低層A,11.0,低層,A,5655059,14921,379
17.0/F中層A,17.0,中層,A,5844180,15420,379
23.0/F高層A,23.0,高層,A,5908610,15590,379
11.0/F低層B,11.0,低層,B,5780887,15253,379
17.0/F中層B,17.0,中層,B,6254572,15181,412
23.0/F高層B,23.0,高層,B,5758905,15195,379
11.0/F低層C,11.0,低層,C,5703012,15372,371
17.0/F中層C,17.0,中層,C,5908546,15926,371
23.0/F高層C,23.0,高層,C,5981633,16123,371
11.0/F低層D,11.0,低層,D,5677784,15304,371
17.0/F中層D,17.0,中層,D,5664799,15269,371
23.0/F高層D,23.0,高層,D,5962712,15211,392
11.0/F低層E,11.0,低層,E,6210076,15073,412
17.0/F中層E,17.0,中層,E,5706982,15058,379
23.0/F高層E,23.0,高層,E,5586081,14739,379
11.0/F低層F,11.0,低層,F,5897368,14314,412
17.0/F中層F,17.0,中層,F,5630803,14857,379
23.0/F高層F,23.0,高層,F,6364576,15448,412
11.0/F低層G,11.0,低層,G,5488175,14255,385
17.0/F中層G,17.0,中層,G,5699925,14805,385
23.0/F高層G,23.0,高層,G,6246716,15386,406
11.0/F低層H,11.0,低層,H,5790400,15040,385
17.0/F中層H,17.0,中層,H,5891655,15303,385
23.0/F高層H,23.0,高層,H,5682215,14759,385
